{3f12c06ea0fadfd4a962fe6fd84693f01751a4f3   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 17) 2023}	{956e537a372ef29058a0035052dd6c54ab764b25   [PATCH] [riscv][compiler] Generalize InstructionSelectorT for Turboshaft (part 17) 2023}	{014e0bb5ac4691c85b1da2dac579af77d02d17b7   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 17) 2023}	{dac59871658f010e88615ddb6b1950957667a67a   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 17) 2023}	{3c498539b256f0abb4e3e1adcff3266eea777a96   [PATCH] ppc/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 16) 2023}	{6d0f16a9a28761461d3bd6e2dda3d25e3d6ff92c   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 16) 2023}	{b871993c1d2062a0387b62c5695d142bfc29f392   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 16) 2023}	{d91e7905a3a5022f37f1a1f2a96c9d5db9e08519   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 16) 2023}	{db76cc0737d0406b52ed5e61b99a0524d18c21ee   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 15) 2023}	{222ec320768086ed8a8eb9ab857d836d4ed1221c   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 14) 2023}	{050ff839a2a7638790b99e803354ce0d2f2437b7   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 13) 2023}	{94dfe2e4af6b524bff3c54e04d1f93c3eb2fa53d   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 13) 2023}	{bdcb632a948aa2dca227c581c3f3c681b162b9bb   [PATCH] [riscv][compiler] Generalize InstructionSelectorT for Turboshaft (part 13) 2023}	{d9db05adf9b94b1905bebe2db70e3cae1513af8a   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 13) 2023}	{1fd7689d431fc2f776385cfdbb94d02a5c858842   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 12) 2023}	{9844f7ddc2c87e31e921837a5760649486d81204   [PATCH] [riscv][compiler] Generalize InstructionSelectorT for Turboshaft (part 12) 2023}	{df96d49ea6206ab7ed3ff7b2ad30c5794b73c05b   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 12) 2023}	{b65a2725b84dc6dce919920f007682ea4d1daf54   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 12) 2023}	{16c6c585b750c7a8e13c1bebb57f05fd90f60d19   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 10) 2023}	{e33693d57f647407cd74b7ca4057614916d1e50f   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 10) 2023}	{0dbea94dbdd950cbe5ff018a3e43a4bac18c6045   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 10) 2023}	{8e06a0ca8713c2c259803c956088778d95f75304   [PATCH] [riscv][compiler] Generalize InstructionSelectorT for Turboshaft (part 8) 2023}	{d4ac7058f3a8451a22c0ebf6436daff360e52d00   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 8) 2023}	{d1ab2cc79e5d99f4634a3993603ef3f28892e325   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 8) 2023}	{6a61b59b49b77c7ec69eeb550a1151464899079e   [PATCH] [riscv][compiler] Generalize InstructionSelectorT for Turboshaft (part 7) 2023}	{78e7af54404537ffaba4639ae22a28bc99acbadb   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 8) 2023}	{d5676677bae6537447e4b0f049ede4f3c7677d6e   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 7) 2023}	{d462db6f61ebf1209df7da3d2712f92e14ef0308   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 7) 2023}	{8150b2992499eec5a75e7003dd8c5fa44d5940ae   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 7) 2023}	{03fae4e00e78dbf4fa3b68553b2b2352dc8bd80e   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 6) 2023}	{16bbf0574a581386d924e98ee55bcb5afdb338fe   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 5) 2023}	{e3157b001a71993c3b25dd4fd1f81ccff4d41d30   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 6) 2023}	{f6d04210496977cd1da3319ba87ac004954b7cfe   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 5) 2023}	{b2482d605c5f29dda0d65b33d455bd14125eeab4   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 6) 2023}	{b5e2c6774d858679d7e39d9ba8c298f3231af6ca   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 5) 2023}	{3e234a5af966bc866e3f024bca001a8a6f039060   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 4) 2023}	{026b90bbedc79844425d1159bd16317da638bb48   [PATCH] [riscv][compiler] Generalize InstructionSelectorT for Turboshaft (part 4) 2023}	{d6bdecb7f1f245ab5148b31cfefd22c34ebc10ac   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 4) 2023}	{80b0061bb1aa7dee84b26b6aec1afa6ca2920508   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 4) 2023}	{17af3ebfa976f2da08b6f8c9ae12cc3fd2513026   [PATCH] [riscv][compiler] Generalize InstructionSelectorT for Turboshaft (part 3) 2023}	{bd498120ba71a823d0765a4ce597289a0256c13b   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 3) 2023}	{32a0a573d94082a6d23cee6aeb4e943c20fae602   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 3) 2023}	{8354eb85ea2b9cfd88ece71dfe9cc0e42d150870   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 3) 2023}	{1f1b9e94e69caec257fd9cfa487f297adb00da13   [PATCH] PPC/s390: [compiler] Generalize InstructionSelectorT for Turboshaft (part 2) 2023}	{be5f78c77ff56a0ba50c49667c3327f9ceb5fbae   [PATCH] [loong64][mips64][compiler] Generalize InstructionSelectorT for Turboshaft (part 2) 2023}	{6c63351bb854f6a3c16f4608b2c46d79ebe75ec6   [PATCH] [compiler] Generalize InstructionSelectorT for Turboshaft (part 2) 2023}	
{54a02928c3787f71ab22db6f9b0d22fbed7514ef   [PATCH] [turboshaft][arm] Port InstructionSelector part 4 2023}	{f2e4d5caa28ddcc33f0330a7e3a0bdb592039793   [PATCH] [loong64][turboshaft] Port InstructionSelector part 3 2023}	{afee3b501bed785ae1739bb5c8da6ace5c823e7d   [PATCH] [turboshaft][arm] Port InstructionSelector part 3 2023}	{080ec07da9d783a504f1681bca893ef85e53583f   [PATCH] [turboshaft][arm] Port InstructionSelector part 2 2023}	{7cd955494906ecd724215ad7183e445835577d80   [PATCH] [loong64][mips64][turboshaft] Port InstructionSelector part 2 2023}	{45f7bb0166524fe6da47deb34926745b55678230   [PATCH] [turboshaft][arm] Port InstructionSelector part 1 2023}	{3ade8ed5d8b97ee9ba8bf50a54792fadef99b577   [PATCH] [turboshaft][arm64] Port InstructionSelector part 13 2023}	{376a960b508dc46f1987aee038e938e58faf9749   [PATCH] [turboshaft][arm64] Port InstructionSelector part 12 2023}	{ad0263ab46ab64dcf3affc00e41e94acfacca112   [PATCH] [mips64][turboshaft] Port InstructionSelector part 1 2023}	{2f1a534549405587d5314ebe9d12fac41aa38af4   [PATCH] [turboshaft][arm64] Port InstructionSelector part 11 2023}	{56d0d218f1435f219256e4eb6c3ad48b94716e92   [PATCH] [loong64][turboshaft] Port InstructionSelector part 1 2023}	{63281106544ab301fd9e860abccd158c15fcc7be   [PATCH] [turboshaft][arm64] Port InstructionSelector part 10 2023}	{eb30f44afa97f2ffd935e43b121259a1535e4dc3   [PATCH] [turboshaft][arm64] Port InstructionSelector part 9 2023}	{eb94c4dc8f8d9964a563c226a8ab118e4d4d1d6e   [PATCH] [riscv][turboshaft] Port InstructionSelector part4 2023}	{a8c1f72360ef872ed4e0ab7bebbf92147fdd0b4b   [PATCH] [riscv][turboshaft] Port InstructionSelector part 3 2023}	{3c3aca4f42afd429977d2eea9707fbb1ed55a21e   [PATCH] [turboshaft][arm64] Port InstructionSelector part 8 2023}	{7afd5eb2aebb737267b1b55a6cb895c9e6a97e38   [PATCH] [turboshaft][arm64] Port InstructionSelector part 7 2023}	{e90dc6639d6ef470559410497c7f66fe43435412   [PATCH] [turboshaft][arm64] Port InstructionSelector part 6 2023}	{d88fb0fc348dffc6193958be997c4406fb9ff856   [PATCH] [turboshaft][arm64] Port InstructionSelector part 5 2023}	{8b70c9388f66fb35d4a4233b13ac867a93be9b06   [PATCH] [turboshaft][arm64] Port InstructionSelector part 4 2023}	{85f0e9d884c7cb5fc2b4fa1e40d1270c858781fe   [PATCH] [turboshaft][arm64] Port InstructionSelector part 3 2023}	{a2647085637404d4edaa9bf9604f9d1fddeec797   [PATCH] [turboshaft][arm64] Port InstructionSelector part 2 2023}	{37a28ee64751ef4b6aa584bb11e2fea65c8a5463   [PATCH] [turboshaft][arm64] Port InstructionSelector part 1 2023}	
{8c22b422678bc2429fd045d3e94366850b03a6e4   [PATCH] [loong64][mips64] Reland^5 "[wasm][x64] Run JS imports on the central stack" 2023}	{f95794ade0b45eabf738e35fd363dca6ce7642cc   [PATCH] [riscv]Reland^5 "[wasm][x64] Run JS imports on the central stack" 2023}	{502b1ffc3a3f7050f068f7a5d1d031d56324c03a   [PATCH] PPC/s390: Reland^5 "[wasm][x64] Run JS imports on the central stack" 2023}	{aef80d12d489b55217b63821ce3b0eaca2b5e2ab   [PATCH] Reland^5 "[wasm][x64] Run JS imports on the central stack" 2023}	{3ebc66786099800b9c7170fc6e72eb59298dfb7c   [PATCH] Reland^4 "[wasm][x64] Run JS imports on the central stack" 2023}	{d62459f10401390ede081ed9701a8300ec26c48f   [PATCH] PPC/s390: Reland^3 "[wasm][x64] Run JS imports on the central stack" 2023}	{be830f359c50f21db867f7e6f430124af314e0db   [PATCH] Reland^3 "[wasm][x64] Run JS imports on the central stack" 2023}	{4be9ff946b727ea05e6049c72ad62f5c83f6a13c   [PATCH] Reland "[wasm][x64] Run JS imports on the central stack" 2023}	
{059f6763d0477e7ee52b3e186bbf92e2e3646047   [PATCH] [loong64][mips64][builtins][csa] Use CallBuiltin/TailCallBuiltin where possible, pt.6 2023}	{8841ea55de5b6a16c396b819032ba4123b294899   [PATCH] [riscv][builtins] Use CallBuiltin/TailCallBuiltin where possible, pt.2 2023}	{747cf705c6b5398d1cab60ef6bc2f9c930c27190   [PATCH] PPC/s390: [builtins][csa] Use CallBuiltin/TailCallBuiltin where possible, pt.6 2023}	{8de6dcc377690a0ea0fd95ba6bbef802f55da683   [PATCH] [builtins][csa] Use CallBuiltin/TailCallBuiltin where possible, pt.6 2023}	{dd97dd1b1f094ba20cffdf5698951c18387a3387   [PATCH] [loong64][mips64][builtins] Use CallBuiltin/TailCallBuiltin where possible, pt.2 2023}	{4202afccdd483dfe45804dc92b4f959be5e15826   [PATCH] [builtins] Use CallBuiltin/TailCallBuiltin where possible, pt.3 2023}	{85fddc8861b7d80428cedc60798dbd7394f4712c   [PATCH] [builtins] Use CallBuiltin/TailCallBuiltin where possible, pt.2 2023}	












{8081d32346551df2bf06e29899472d1371318c66   [PATCH] Revert "Reland^4 "[wasm][x64] Run JS imports on the central stack"" 2023}	{f38b9f169a053efe8a5b1b3ed838900605dcb450   [PATCH] Revert "[riscv]Reland^3 '[wasm][x64] Run JS imports on the central stack'" 2023}	{12f511861b5ebaa409e2d043f5ee3fff151baefd   [PATCH] Revert "PPC/s390: Reland^3 "[wasm][x64] Run JS imports on the central stack"" 2023}	{083b24225f72a735ca8848692640ffc43ee727b5   [PATCH] Revert "Reland^3 "[wasm][x64] Run JS imports on the central stack"" 2023}	{9283415d8f0629f470b649ca3642f96795575fa8   [PATCH] Revert "Reland "[wasm][x64] Run JS imports on the central stack"" 2023}	
{bfb4a2e42db8011b28ddb46f3b6071b116c8c516   [PATCH] [riscv][assembler] Make UseScratchRegisterScope inlinable 2023}	{cb286539a7d63b45d5460761058f057972a3fa4b   [PATCH] [arm64][assembler] Make UseScratchRegisterScope inlinable 2023}	{2f49ccc2b223ffa59de25094e20d5e236367511e   [PATCH] PPC/s390: [arm][assembler] Make UseScratchRegisterScope inlinable 2023}	{c0b91f58921b3fff7fbb377d9d8fd77781e9b8f6   [PATCH] [loong64][mips64][assembler] Make UseScratchRegisterScope inlinable 2023}	{3ea267f2758c3e35f24ac897f62f43b4993129cc   [PATCH] [arm][assembler] Make UseScratchRegisterScope inlinable 2023}	
{d93cc4ef42b64711409dda6e87128fcb88f0ac26   [PATCH] [riscv][liftoff] Emit less code for write barriers 2023}	{618042625011b9765dc1209b56edc69360f62887   [PATCH] [loong64][mips64][liftoff] Emit less code for write barriers 2023}	{efb8f97f626555580522950cc14e212d159cd8c8   [PATCH] PPC/s390: [liftoff] Emit less code for write barriers 2023}	{82bb5ea9a9bd1184f30dd6177cafb3d68136bc7f   [PATCH] PPC/s390: [liftoff] Emit less code for write barriers 2023}	{ac06e55a17d63b3f62ddac986a7979f0e448309c   [PATCH] [liftoff] Emit less code for write barriers 2023}	
































{50b4846eaa1305f287e60578b07c30add99e0f86   [PATCH] [riscv][builtins] Split CallApiCallback into generic and optimized variants 2023}	{408eabdb8f335ae4ca0b8a1609898e38684f7997   [PATCH] PPC/s390: [builtins] Split CallApiCallback into generic and optimized variants 2023}	{b3b81366a904a19074fb3e544519b974a40678b9   [PATCH] [loong64][mips64][builtins] Split CallApiCallback into generic and optimized variants 2023}	{ef130cfbef0a438bd50ed997e48f6545edd92a06   [PATCH] [builtins] Split CallApiCallback into generic and optimized variants 2023}	
{3db739c7a842def8e15a11810f912547383b2739   [PATCH] [riscv][wasm-gc] Wasm into JS inlining: Get stack trace locations 2023}	{eb43d2a11041de7aacb5c5ad785141131097b444   [PATCH] PPC/s390: [wasm-gc] Wasm into JS inlining: Get stack trace locations 2023}	{ff027cec58bbae7a79bf44d633fea2b87b30fd5c   [PATCH] [loong64][mips64][wasm-gc] Wasm into JS inlining: Get stack trace locations 2023}	{920521ce58f08db861376c89a80d5db13e871907   [PATCH] [wasm-gc] Wasm into JS inlining: Get stack trace locations 2023}	
{6b766f3b88a0ddb433d6b7e82fbb8855d29dad42   [PATCH] [riscv][builtins] Remake Api callback thunk wrappers calling convention 2023}	{5635b4396a60a3fa8fcfeed78a879b6e2b56ae3a   [PATCH] [loong64][mips64][builtins] Remake Api callback thunk wrappers calling convention 2023}	{5fbb615d4eab788f7d7e2a168a55e277314ae037   [PATCH] PPC/s390: [builtins] Remake Api callback thunk wrappers calling convention 2023}	{c56004231528c09baff88993aa9be093648bca1e   [PATCH] [builtins] Remake Api callback thunk wrappers calling convention 2023}	
{0a0abca95b28442aca072340a024440968204001   [PATCH] [loong64][mips64][builtins] Refactor register allocation in CallApiCallback/CallApiGetter 2023}	{eee57d8b0ff734c411d0499b9a8dc26482ea3272   [PATCH] [riscv][builtins] Refactor register allocation in CallApiCallback/CallApiGetter 2023}	{bda9aaef9d3df86a85e70e71f445362aab55a74c   [PATCH] PPC/s390: [builtins] Refactor register allocation in CallApiCallback/CallApiGetter 2023}	{e479798142f9495d7b39384095a4fd63950e7711   [PATCH] [builtins] Refactor register allocation in CallApiCallback/CallApiGetter 2023}	
{01551ab36e1123c084bbfeee717836422b3cb82d   [PATCH] [riscv][isolate]Move Isolate::handle_scope_data_ to IsolateData 2023}	{7e0ad32383b4a52500fd2c493a9229eb7ac11679   [PATCH] [loong64][mips64][isolate] Move Isolate::handle_scope_data_ to IsolateData 2023}	{5e9325ce6beb006fd4fdc7be04fc1d3128f188ff   [PATCH] PPC/s390: [isolate] Move Isolate::handle_scope_data_ to IsolateData 2023}	{bc45e84fe4abaa72c3e7cd37c250b484840ad512   [PATCH] [isolate] Move Isolate::handle_scope_data_ to IsolateData 2023}	
{a99836832091b9037372050ddf822b426b500d30   [PATCH] [riscv] Remove code/istream fields from RelocInfo 2023}	{ca4af3e11bbe1da293bbd860412a54c705a31412   [PATCH] [loong64][mips64] Remove code/istream fields from RelocInfo 2023}	{49963343a40f425d3cff1d7f969de34c84020b4d   [PATCH] PPC/s390: Remove code/istream fields from RelocInfo 2023}	{9f4bea8e781260e7b7a1e3c8ef6598cb52dc1dd4   [PATCH] Remove code/istream fields from RelocInfo 2023}	
{5b7786ef02998def65ae6aa812dca1d55d124974   [PATCH] [riscv][code] Merge kind_specific_flags with flags 2023}	{c728e3ba53532367a8afdabc0c7df37c3adf9b12   [PATCH] [loong64][mips64][code] Merge kind_specific_flags with flags 2023}	{e5772c03e1ae6068349937df2bd97c1053c53029   [PATCH] PPC/s390: [code] Merge kind_specific_flags with flags 2023}	{cb8be519f0add9b76d2bd542f0924004fdb2c16c   [PATCH] [code] Merge kind_specific_flags with flags 2023}	
{443498c7faaca5a14fb2331d15c43aa80510975e   [PATCH] [riscv][api] Always use the-hole as default return 2023}	{fa440ce54487a740390b76fa222426431c38a05c   [PATCH] [loong64][mips64][api] Always use the-hole as default return 2023}	{88cf272a0acd99450521d5fcdcb94c52389154a8   [PATCH] PPC/s390: [api] Always use the-hole as default return 2023}	{154d1e4ee6d8980e1c254124625d162ef49067b8   [PATCH] [api] Always use the-hole as default return 2023}	
{057964e89c48e01d668e55fec9372cc729ea487b   [PATCH] [riscv][builtins] Link up various offset for api calls 2023}	{2806e27911289523ddc88001424ebeee78ae8014   [PATCH] [loong64][mips64][builtins] Link up various offset for api calls 2023}	{4ed9ce567ccf6551e53f11352bc820d8589822ea   [PATCH] PPC/s390: [builtins] Link up various offset for api calls 2023}	{eaaddb9ef75ee67fb718de5f876ba7ded4916f5b   [PATCH] [builtins] Link up various offset for api calls 2023}	
{228589a8869b131c2af794bd1129681949f58d1d   [PATCH] [loong64][mips64] Remove the unused kOffHeapTrampolineRegister 2023}	{cb4e75c39477967daa11caba6390db0f5e305add   [PATCH] [riscv] Remove the unused kOffHeapTrampolineRegister 2023}	{5271bdb3124bcbddca9b5d4d3c37ddc5bf6db0c8   [PATCH] PPC/s390: Remove the unused kOffHeapTrampolineRegister 2023}	{0e1e2b838a8f9ecc61667f083041417a5c19345b   [PATCH] Remove the unused kOffHeapTrampolineRegister 2023}	
{2768d44a6a7acafc2c7e29e88c7ec335d99f6bc4   [PATCH] [riscv]Optimizations for jitless builds 2023}	{4be5fa21acafe8c5f36ed66b4c614907e98debc7   [PATCH] [loong64][mips64] Optimizations for jitless builds 2023}	{eb57f21992d603fcd4a609ff6f8731fb85268eb9   [PATCH] PPC/s390: Optimizations for jitless builds 2023}	{ed3ce33a3745fdadc055760a2486d307ff4e4468   [PATCH] Optimizations for jitless builds 2023}	
{8df13bdf32988f217479051cc7d59477ed218a3e   [PATCH] [loong64][mips64][wasm] Load isolate root from root register 2023}	{d7e7f890385421200169759cbd01862513f759f7   [PATCH] PPC/s390: [wasm] Load isolate root from root register 2023}	{436983f141eb8b81f5135426580c615b4604e4f8   [PATCH] [riscv][wasm] Load isolate root from root register 2023}	{fabda2b54661881570eed2c2aec22cfad03a985c   [PATCH] [wasm] Load isolate root from root register 2023}	
{df0b871ecf3c0a19b2302461c4c6974ebadc0f61   [PATCH] [riscv][regexp] Add a frame marker for irregexp frames 2023}	{1f749a5e2ecb08eb8c6a8f49dfa93b88b12d18c0   [PATCH] [loong64][mips64][regexp] Add a frame marker for irregexp frames 2023}	{84d28d1a8846bca8c048b38fbeee2435e36fc900   [PATCH] PPC/s390: [regexp] Add a frame marker for irregexp frames 2023}	{9c012f1143703d0353e7a8092d1723aef870cfc3   [PATCH] [regexp] Add a frame marker for irregexp frames 2023}	
{5711ea39a9be75b4afc12cd25f83a609070f3823   [PATCH] [riscv][regexp] Fix stack iteration when -fomit-frame-pointer is enabled 2023}	{7f0d3b4cb4362b14de80e1e41f988aef5144511f   [PATCH] [loong64][mips64][regexp] Fix stack iteration when -fomit-frame-pointer is enabled 2023}	{065c47bfdc1703770031ec62f2e1984b3265893f   [PATCH] PPC/s390: [regexp] Fix stack iteration when -fomit-frame-pointer is enabled 2023}	{e0644f3e0cb01d99058a959e7587b6e96665af0f   [PATCH] [regexp] Fix stack iteration when -fomit-frame-pointer is enabled 2023}	
{2949bb9e5c8808c1230f909a2741c0f4e09c46dd   [PATCH] [loong64][mips64] Rename CodeDataContainer to Code 2023}	{b06b015d7a6b6c27b22ba291603987236489067e   [PATCH] [riscv] Rename CodeDataContainer to Code 2023}	{b7cce4aa1622b10eab5544da67ca6a90ce29fd6c   [PATCH] PPC/s390: Rename CodeDataContainer to Code 2023}	{c53c026e6ee5083d71e1cd63607ecbae0c641678   [PATCH] Rename CodeDataContainer to Code 2023}	
{b692796f75b392b6a5cee34a1fea9fe5ea8ae39f   [PATCH] [riscv][codet] Remove the CodeT=Code implementation 2023}	{6c55f09ed5c8a85cd47c8f2a8f2af780ce93788a   [PATCH] [loong64][mips64][codet] Remove the CodeT=Code implementation 2023}	{d48aea7a23a034e321aad372d8e3ca8d31cde35a   [PATCH] PPC/s390: [codet] Remove the CodeT=Code implementation 2023}	{177b6be920a0c0cd1f1b14630dcf8d20218fc5e7   [PATCH] [codet] Remove the CodeT=Code implementation 2023}	








































































































{3cd630bc783e1cde428bca3c846f8cec985f1b26   [PATCH] s390: Restrict bit_cast 2023}	{ee5adf6f7a4d4bc2902bd9cdf167a35d91d6b820   [PATCH] Restrict bit_cast 2023}	{45501c0ed506bdc8c1b1d96e5bfb81bfaba995e5   [PATCH] Restrict bit_cast 2023}	
{ebff428a7a40c407f11d74462f6fa89fa1ac44e3   [PATCH] [wasm][jspi][arm] Run JS imports on the central stack 2023}	{a99fa663b3b8f47ef702d249ea3acc5823d02eb2   [PATCH] PPC/S390: [wasm][jspi] Run JS imports on the central stack 2023}	{9b1e5f0eacc5d9e823f440e101730f759757bf0c   [PATCH] [wasm][jspi][ia32] Run JS imports on the central stack 2023}	
{f1449c6b8df7a42fa6fd2c2f007ff40871342564   [PATCH] PPC/s390: [builtins][masm] Use CallBuiltin/TailCallBuiltin where possible 2023}	{86e54fe85fba80a75805d52031c16e83cba03671   [PATCH] [riscv][builtins][masm] Use CallBuiltin/TailCallBuiltin where possible 2023}	{063210c08c0dcbff02e3fc59f4afd430b8108432   [PATCH] [builtins][masm] Use CallBuiltin/TailCallBuiltin where possible 2023}	
{7042e907a7cb7c6edadb9890a14ae015e0c7dab0   [PATCH] [loong64][mips64][exceptions] Unify pending and scheduled exceptions 2023}	{5b117f9266c6f1b1f6878e31cd145b489e283f26   [PATCH] PPC/s390: [exceptions] Unify pending and scheduled exceptions 2023}	{12203e0c46b507dc138047c0fe22ce254bfced91   [PATCH] [exceptions] Unify pending and scheduled exceptions 2023}	
{bd77e012c6c92c9b95e040db4251b70f070a2784   [PATCH] [loong64][mips64][wasm] Add platform-specific support for the wasm-to-js wrapper 2023}	{71bb4725a71dc3ace905f35073716efe623214ae   [PATCH] PPC/s390: [wasm] Add platform-specific support for the wasm-to-js wrapper 2023}	{06d8a985d8180221c7c5a227b49c6d8b8c938c53   [PATCH] [wasm][riscv] Add platform-specific support for the wasm-to-js wrapper 2023}	
{9fbc6a0eaa7711b2ff4785403baf2a3a7d070ea0   [PATCH] [loong64][mips64] Add StackPointer and SetStackPointer ops 2023}	{942dc7042ce0d0fc789cce97fe751cd17aaa523e   [PATCH] PPC/s390: Add StackPointer and SetStackPointer ops 2023}	{ca600e3c0abb5d129ddc9019413557c6ea8aa7ec   [PATCH] [x64] Add StackPointer and SetStackPointer ops 2023}	
{2a5d8fa756541203e1c31bd5ef2779ae2e1381b1   [PATCH] [loong64][mips64][tagged-ptr] Remove Tagged<Foo> -> Foo conversion 2023}	{8f09b4bbf9d9d4b087dd0cfac12eb8fff43354f8   [PATCH] PPC/s390: [tagged-ptr] Remove Tagged<Foo> -> Foo conversion 2023}	{f895ee44de75584ed06d0bb4261d699b3811a15e   [PATCH] [tagged-ptr] Remove Tagged<Foo> -> Foo conversion 2023}	
{dd9bbfd41636e2b2a44b678e9ffca6922704af54   [PATCH] [riscv] Reduce the number of vector arch codes (Part 4) 2023}	{1a13fad66f832ab5693e6e71795e206245cc2ad0   [PATCH] [riscv] Reduce the number of  vector arch code(Part 2) 2023}	{36546f5eab263a196933a756fb5d8111f96456df   [PATCH] [riscv] Reduce the number of  vector arch code(Part 1) 2023}	
{76f4af399d405440504cd302737f0393b1ab98b2   [PATCH] [wasm][ia32] Add platform-specific support for the wasm-to-js wrapper 2023}	{afcc6231a03a446e67fc1752e0f0d4d515057351   [PATCH] [wasm][arm] Add platform-specific support for the wasm-to-js wrapper 2023}	{93bb287c2fef9c52760940895e82759f780ec93f   [PATCH] [wasm][arm64] Add platform-specific support for the wasm-to-js wrapper 2023}	
{751d271c8799c28a34559d48c5b7e224cbae3f4c   [PATCH] [loong64][mips64][turboshaft][js] Add reducer to make int64->int32 truncations explicit 2023}	{101c92793b2b483b2a36f6cd4b6e4d09ff9ee1fe   [PATCH] PPC/s390: [turboshaft][js] Add reducer to make int64->int32 truncations explicit 2023}	{9952a7366df210ba5fc52392346b28c806719b67   [PATCH] [turboshaft][js] Add reducer to make int64->int32 truncations explicit 2023}	
{8889cad5545413521074d8bc5129beb0603fbe12   [PATCH] [loong64][mips64][liftoff] Remove signature from C calls 2023}	{374f1e71fcee5ff8881a988f32f8482298acdda5   [PATCH] PPC/s390: [liftoff] Remove signature from C calls 2023}	{bcca43c8e49285d663208b8e386a299fc73e0c01   [PATCH] [liftoff] Remove signature from C calls 2023}	
{93da7f82c2f27b08162f483fa8fa4856922a3722   [PATCH] [loong64][mips64] Make stack switching work on the simulator and with CFI 2023}	{f6a07623da686cd74302919ce13ea347baf783a2   [PATCH] PPC/s390: Make stack switching work on the simulator and with CFI 2023}	{31863bc7c1e239fef6c1650278285cd83b3c5370   [PATCH] [arm64] Make stack switching work on the simulator and with CFI 2023}	
{b53d2403c9fb978420cdf9e2ff721fc7adab7ce6   [PATCH] [loong64][mips64][wasm] Generic js-to-wasm wrapper written in Torque 2023}	{37a1f24020b636e222af68f9291b2db3cad5655a   [PATCH] PPC/s390: [wasm] Generic js-to-wasm wrapper written in Torque 2023}	{31c15897a3a6a5f3ed36ef0c89c2eb7d38a0e093   [PATCH] [wasm] Generic js-to-wasm wrapper written in Torque 2023}	
{c7f2b74e6d10ddd4e46425de1d777aafe8464d9e   [PATCH] [loong64][mips64][heap] Move age from BytecodeArray into SharedFunctionInfo 2023}	{9ee68dbbab8ec57a95d00d45d701fe1d93768597   [PATCH] [riscv][heap] Move age from BytecodeArray into SharedFunctionInfo 2023}	{61db298cf24f55f7f368ceb21b79b41c07692836   [PATCH] [heap] Move age from BytecodeArray into SharedFunctionInfo 2023}	
